name,type,rarity,vendor_value,id,icon,level,item_type,item_weight_class
Carrion Reinforced Scale Boots,Armor,Fine,66,240,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,80,Boots,Heavy
Ravaging Swindler Mask,Armor,Fine,58,241,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,52,Helm,Medium
Ravaging Swindler Mask,Armor,Fine,62,242,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,57,Helm,Medium
Honed Magician Coat,Armor,Fine,71,243,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,53,Coat,Light
Honed Magician Coat,Armor,Fine,75,244,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,58,Coat,Light
Carrion Sneakthief Sandals of the Traveler,Armor,Exotic,236,245,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,71,Boots,Medium
Honed Swindler Mask,Armor,Fine,50,246,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,43,Helm,Medium
Ravaging Magician Coat,Armor,Fine,60,247,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,44,Coat,Light
Berserker's Sneakthief Coat of Balthazar,Armor,Exotic,378,248,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,76,Coat,Medium
Ravaging Magician Coat,Armor,Fine,66,249,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,49,Coat,Light
Honed Swindler Mask,Armor,Fine,54,250,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,48,Helm,Medium
Vatlaaw's Coat,Armor,Exotic,396,251,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,80,Coat,Medium
Vital Worn Chain Greaves,Armor,Fine,13,252,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,8,Boots,Heavy
Ravaging Magician Coat,Armor,Fine,71,253,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,54,Coat,Light
Honed Swindler Mask,Armor,Fine,59,254,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,53,Helm,Medium
Carrion Sneakthief Sandals of the Pack,Armor,Exotic,260,255,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,79,Boots,Medium
Vital Worn Chain Greaves,Armor,Fine,18,256,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,13,Boots,Heavy
Ravaging Magician Coat,Armor,Fine,77,257,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,59,Coat,Light
Honed Swindler Mask,Armor,Fine,63,258,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,58,Helm,Medium
Berserker's Cabalist Coat,Armor,Fine,78,259,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,61,Coat,Light
Mighty Studded Coat,Armor,Fine,17,260,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,6,Coat,Medium
Berserker's Cabalist Coat,Armor,Fine,84,261,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,66,Coat,Light
Ravaging Swindler Mask,Armor,Fine,50,262,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,44,Helm,Medium
Mighty Studded Coat,Armor,Fine,24,263,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,11,Coat,Medium
Vital Worn Chain Greaves,Armor,Fine,22,264,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,18,Boots,Heavy
Berserker's Cabalist Coat,Armor,Fine,89,265,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,71,Coat,Light
Ravaging Swindler Mask,Armor,Fine,55,266,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,49,Helm,Medium
Ravaging Swindler Mask,Armor,Fine,59,267,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,54,Helm,Medium
Berserker's Cabalist Coat,Armor,Fine,95,268,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,76,Coat,Light
Berserker's Cabalist Coat,Armor,Fine,99,269,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,80,Coat,Light
Mighty Studded Coat,Armor,Fine,30,270,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,16,Coat,Medium
Ravaging Swindler Mask,Armor,Fine,64,271,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,59,Helm,Medium
Honed Worn Chain Greaves,Armor,Fine,26,272,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,23,Boots,Heavy
Carrion Cabalist Coat,Armor,Fine,80,273,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,62,Coat,Light
Shiro's Greaves,Armor,Exotic,264,274,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,80,Boots,Medium
Honed Worn Chain Greaves,Armor,Fine,29,275,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,28,Boots,Heavy
Berserker's Privateer Hat,Armor,Fine,65,276,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,61,Helm,Medium
Carrion Cabalist Coat,Armor,Fine,84,277,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,67,Coat,Light
Berserker's Privateer Hat,Armor,Fine,70,278,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,66,Helm,Medium
Carrion Cabalist Coat,Armor,Fine,90,279,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,72,Coat,Light
Precise Studded Coat,Armor,Fine,18,280,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,7,Coat,Medium
Carrion Cabalist Coat,Armor,Fine,95,281,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,77,Coat,Light
Berserker's Privateer Hat,Armor,Fine,74,282,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,71,Helm,Medium
Honed Worn Scale Boots,Armor,Fine,33,283,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,33,Boots,Heavy
Berserker's Privateer Hat,Armor,Fine,79,284,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,76,Helm,Medium
Carrion Cabalist Coat,Armor,Fine,99,285,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,80,Coat,Light
Precise Studded Coat,Armor,Fine,26,286,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,12,Coat,Medium
Rampager's Cabalist Coat,Armor,Fine,81,287,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,63,Coat,Light
Honed Worn Scale Boots,Armor,Fine,36,288,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,38,Boots,Heavy
Berserker's Privateer Hat,Armor,Fine,83,289,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,80,Helm,Medium
Rampager's Cabalist Coat,Armor,Fine,86,290,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,68,Coat,Light
Carrion Privateer Hat,Armor,Fine,67,291,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,62,Helm,Medium
Honed Worn Scale Boots,Armor,Fine,40,292,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,43,Boots,Heavy
Precise Studded Coat,Armor,Fine,32,293,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,17,Coat,Medium
Carrion Privateer Hat,Armor,Fine,70,294,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,67,Helm,Medium
Rampager's Cabalist Coat,Armor,Fine,92,295,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,73,Coat,Light
Honed Worn Scale Boots,Armor,Fine,43,296,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,48,Boots,Heavy
Rampager's Sneakthief Sandals of the Centaur,Armor,Exotic,216,297,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,64,Boots,Medium
Rampager's Cabalist Coat,Armor,Fine,96,298,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,78,Coat,Light
Carrion Privateer Hat,Armor,Fine,75,299,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,72,Helm,Medium
Vital Studded Coat,Armor,Fine,20,300,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,8,Coat,Medium
Rampager's Cabalist Coat,Armor,Fine,99,301,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,80,Coat,Light
Honed Worn Scale Boots,Armor,Fine,47,302,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,53,Boots,Heavy
Carrion Privateer Hat,Armor,Fine,79,303,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,77,Helm,Medium
Vital Studded Coat,Armor,Fine,27,304,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,13,Coat,Medium
Shaman's Cabalist Coat,Armor,Fine,81,305,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,64,Coat,Light
Shaman's Cabalist Coat,Armor,Fine,87,306,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,69,Coat,Light
Carrion Privateer Hat,Armor,Fine,83,307,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,80,Helm,Medium
Honed Worn Scale Boots,Armor,Fine,50,308,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,58,Boots,Heavy
Rampager's Privateer Hat,Armor,Fine,68,309,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,63,Helm,Medium
Vital Studded Coat,Armor,Fine,33,310,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,18,Coat,Medium
Shaman's Cabalist Coat,Armor,Fine,92,311,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,74,Coat,Light
Rampager's Privateer Hat,Armor,Fine,72,312,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,68,Helm,Medium
Shaman's Cabalist Coat,Armor,Fine,98,313,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,79,Coat,Light
Rampager's Reinforced Scale Boots,Armor,Fine,54,314,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,63,Boots,Heavy
Rampager's Privateer Hat,Armor,Fine,77,315,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,73,Helm,Medium
Rampager's Sneakthief Sandals of Vampirism,Armor,Exotic,240,316,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,72,Boots,Medium
Shaman's Cabalist Coat,Armor,Fine,99,317,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,80,Coat,Light
Malign Studded Coat,Armor,Fine,21,318,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,9,Coat,Medium
Rampager's Privateer Hat,Armor,Fine,80,319,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,78,Helm,Medium
Rampager's Reinforced Scale Boots,Armor,Fine,57,320,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,68,Boots,Heavy
Rampager's Privateer Hat,Armor,Fine,83,321,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,80,Helm,Medium
Shaman's Privateer Hat,Armor,Fine,68,322,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,64,Helm,Medium
Aidan's Boots,Armor,Exotic,264,323,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,80,Boots,Medium
Malign Studded Coat,Armor,Fine,29,324,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,14,Coat,Medium
Rampager's Reinforced Scale Boots,Armor,Fine,61,325,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,73,Boots,Heavy
Shaman's Privateer Hat,Armor,Fine,73,326,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,69,Helm,Medium
Shaman's Privateer Hat,Armor,Fine,77,327,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,74,Helm,Medium
Rampager's Reinforced Scale Boots,Armor,Fine,64,328,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,78,Boots,Heavy
Shaman's Privateer Hat,Armor,Fine,82,329,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,79,Helm,Medium
Malign Studded Coat,Armor,Fine,35,330,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,19,Coat,Medium
Shaman's Privateer Hat,Armor,Fine,83,331,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,80,Helm,Medium
Rampager's Reinforced Scale Boots,Armor,Fine,66,332,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,80,Boots,Heavy
Strong Studded Coat,Armor,Fine,36,333,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,21,Coat,Medium
Shaman's Sneakthief Sandals of the Traveler,Armor,Exotic,220,334,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,65,Boots,Medium
Mighty Worn Chain Greaves,Armor,Basic,5,335,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,0,Boots,Heavy
Shaman's Sneakthief Sandals of the Flock,Armor,Exotic,244,336,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,73,Boots,Medium
Strong Studded Coat,Armor,Fine,42,337,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,26,Coat,Medium
Malign Worn Chain Greaves,Armor,Fine,14,338,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,9,Boots,Heavy
Strong Swindler Coat,Armor,Fine,47,339,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,31,Coat,Medium
Malign Worn Chain Greaves,Armor,Fine,19,340,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,14,Boots,Heavy
Malign Worn Chain Greaves,Armor,Fine,23,341,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,19,Boots,Heavy
Reyna's Boots,Armor,Exotic,264,342,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,80,Boots,Medium
Strong Swindler Coat,Armor,Fine,53,343,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,36,Coat,Medium
Ravaging Worn Chain Greaves,Armor,Fine,26,344,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,24,Boots,Heavy
Ravaging Studded Coat,Armor,Fine,38,345,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,22,Coat,Medium
Ravaging Worn Chain Greaves,Armor,Fine,30,346,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,29,Boots,Heavy
Ravaging Worn Scale Boots,Armor,Fine,33,347,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,34,Boots,Heavy
Ravaging Studded Coat,Armor,Fine,42,348,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,27,Coat,Medium
Cleric's Sneakthief Sandals of the Traveler,Armor,Exotic,224,349,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,66,Boots,Medium
Ravaging Worn Scale Boots,Armor,Fine,37,350,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,39,Boots,Heavy
Ravaging Swindler Coat,Armor,Fine,48,351,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,32,Coat,Medium
Ravaging Worn Scale Boots,Armor,Fine,40,352,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,44,Boots,Heavy
Ravaging Swindler Coat,Armor,Fine,53,353,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,37,Coat,Medium
Mighty Magician Coat of the Grove,Armor,Masterwork,57,354,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,14,Coat,Light
Cleric's Sneakthief Sandals of the Dolyak,Armor,Exotic,244,355,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,74,Boots,Medium
Ravaging Worn Scale Boots,Armor,Fine,44,356,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,49,Boots,Heavy
Mighty Magician Coat of Vampirism,Armor,Masterwork,72,357,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,20,Coat,Light
Honed Studded Coat,Armor,Fine,39,358,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,23,Coat,Medium
Strong Magician Coat of the Afflicted,Armor,Masterwork,84,359,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,26,Coat,Light
Strong Magician Coat of the Flame Legion,Armor,Masterwork,96,360,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,32,Coat,Light
Honed Studded Coat,Armor,Fine,44,361,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,28,Coat,Medium
Strong Magician Coat of the Flock,Armor,Masterwork,108,362,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,38,Coat,Light
Ravaging Worn Scale Boots,Armor,Fine,47,363,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,54,Boots,Heavy
Ravaging Worn Scale Boots,Armor,Fine,51,364,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,59,Boots,Heavy
Zho's Boots,Armor,Exotic,264,365,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,80,Boots,Medium
Ravaging Magician Coat of the Lich,Armor,Masterwork,84,366,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,27,Coat,Light
Ravaging Magician Coat of Melandru,Armor,Masterwork,99,367,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,33,Coat,Light
Strong Cabalist Coat of the Lich,Armor,Masterwork,120,368,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,44,Coat,Light
Shaman's Reinforced Scale Boots,Armor,Fine,54,369,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,64,Boots,Heavy
Honed Swindler Coat,Armor,Fine,50,370,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,33,Coat,Medium
Strong Cabalist Coat of the Traveler,Armor,Masterwork,135,371,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,50,Coat,Light
Honed Swindler Coat,Armor,Fine,54,372,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,38,Coat,Medium
Strong Cabalist Coat of the Lich,Armor,Masterwork,147,373,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,56,Coat,Light
Shaman's Reinforced Scale Boots,Armor,Fine,58,374,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,69,Boots,Heavy
Ravaging Magician Coat of Vampirism,Armor,Masterwork,111,376,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,39,Coat,Light
Ravaging Studded Coat,Armor,Fine,39,377,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,24,Coat,Medium
Ravaging Cabalist Coat of the Dolyak,Armor,Masterwork,123,378,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,45,Coat,Light
Shaman's Reinforced Scale Boots,Armor,Fine,61,379,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,74,Boots,Heavy
Ravaging Cabalist Coat of Strength,Armor,Masterwork,135,380,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,51,Coat,Light
Shaman's Reinforced Scale Boots,Armor,Fine,65,381,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,79,Boots,Heavy
Ravaging Cabalist Coat of the Grove,Armor,Masterwork,147,383,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,57,Coat,Light
